MES_INICIO,RHS_FINAL_VOL,USINA,LAG,MLT,FATOR,PERC_MLT,CONTRIB,PIAFL,CALC_AFL,RHS_FINAL
6,910986150.9387348,RETIRO BAIXO,7,225.74032258064517,2.63,80,474.95763870967744,-25.85949,-12282.162308636518,910973868.7764261
6,910973868.7764261,RETIRO BAIXO,8,177.64032258064518,2.63,80,373.7552387096775,-88.05002,-32909.15624349188,910940959.6201826
6,910940959.6201826,RETIRO BAIXO,9,155.65141129032259,2.63,80,327.4905693548387,-88.22556,-28893.038876049486,910912066.5813066
6,910912066.5813066,RETIRO BAIXO,10,176.98487903225805,2.63,80,372.3761854838709,-67.64388,-25188.970005728705,910886877.6113008
6,910886877.6113008,RETIRO BAIXO,11,243.2369623655914,2.63,80,511.7705688172043,-47.17387,-24142.19828320885,910862735.4130176
6,910862735.4130176,RETIRO BAIXO,12,356.4777553763441,2.63,80,750.0291973118279,-41.2569,-30943.879590574357,910831791.533427
6,905715415.081155,TRES MARIAS,1,527.8749327956989,2.63,80,1110.6488586021503,-1395.99236,-1550457.321251322,904164957.7599037
6,904164957.7599037,TRES MARIAS,2,702.1161290322582,2.63,80,1477.2523354838713,-536.32321,-792284.7145467068,903372673.045357
6,903372673.045357,TRES MARIAS,3,723.3913306451611,2.63,80,1522.015359677419,-146.28752,-222651.8523691176,903150021.1929879
6,903150021.1929879,TRES MARIAS,4,641.1242607526881,2.63,80,1348.9254446236557,-75.50084,-101845.00416645949,903048176.1888214
6,903048176.1888214,TRES MARIAS,5,510.64200268817206,2.63,80,1074.390773655914,-55.4226,-59545.530092022265,902988630.6587294
6,902988630.6587294,TRES MARIAS,6,343.9133064516129,2.63,80,723.5935967741935,-51.04406,-36935.15496935774,902951695.5037601
6,902951695.5037601,TRES MARIAS,7,225.74032258064517,2.63,80,474.95763870967744,-31.72077,-15066.022017252775,902936629.4817429
6,902936629.4817429,TRES MARIAS,8,177.64032258064518,2.63,80,373.7552387096775,-16.70887,-6245.027695418969,902930384.4540474
6,902930384.4540474,TRES MARIAS,9,155.65141129032259,2.63,80,327.4905693548387,-59.40736,-19455.35015026787,902910929.1038972
6,902910929.1038972,TRES MARIAS,10,176.98487903225805,2.63,80,372.3761854838709,-34.55525,-12867.55218344153,902898061.5517138
6,902898061.5517138,TRES MARIAS,11,243.2369623655914,2.63,80,511.7705688172043,-20.75236,-10620.447081499398,902887441.1046324
6,902887441.1046324,TRES MARIAS,12,356.4777553763441,2.63,80,750.0291973118279,-10.39855,-7799.216109706908,902879641.8885226
6,902671284.0434986,P. CAVALO,1,527.8749327956989,2.63,80,1110.6488586021503,-422.86159,-469650.74228019046,902201633.3012184
6,902201633.3012184,P. CAVALO,2,702.1161290322582,2.63,80,1477.2523354838713,-2.70832,-4000.8720452376783,902197632.4291731
6,902197632.4291731,P. CAVALO,3,723.3913306451611,2.63,80,1522.015359677419,-76.84799,-116963.82114033669,902080668.6080328
6,902080668.6080328,P. CAVALO,4,641.1242607526881,2.63,80,1348.9254446236557,3.42269,4616.95363005894,902085285.5616629
6,902085285.5616629,P. CAVALO,5,510.64200268817206,2.63,80,1074.390773655914,-23.90068,-25678.670076102433,902059606.8915868
6,902059606.8915868,P. CAVALO,6,343.9133064516129,2.63,80,723.5935967741935,-23.81824,-17234.725950430966,902042372.1656363
6,902042372.1656363,P. CAVALO,7,225.74032258064517,2.63,80,474.95763870967744,-24.20226,-11495.048261037677,902030877.1173753
6,902030877.1173753,P. CAVALO,8,177.64032258064518,2.63,80,373.7552387096775,-22.33268,-8346.95614442684,902022530.1612308
6,902022530.1612308,P. CAVALO,9,155.65141129032259,2.63,80,327.4905693548387,-22.4857,-7363.854695342097,902015166.3065355
6,902015166.3065355,P. CAVALO,10,176.98487903225805,2.63,80,372.3761854838709,-17.17675,-6396.212644010079,902008770.0938915
6,902008770.0938915,P. CAVALO,11,243.2369623655914,2.63,80,511.7705688172043,-15.18876,-7773.160344828,902000996.9335467
6,902000996.9335467,P. CAVALO,12,356.4777553763441,2.63,80,750.0291973118279,-9.5384,-7154.078495639139,901993842.855051
6,901922181.945719,PEIXE ANGIC,1,527.8749327956989,2.63,80,1110.6488586021503,-1689.24513,-1876158.175533741,900046023.7701852
6,900046023.7701852,PEIXE ANGIC,2,702.1161290322582,2.63,80,1477.2523354838713,179.97274,265865.1504884315,900311888.9206736
6,900311888.9206736,PEIXE ANGIC,3,723.3913306451611,2.63,80,1522.015359677419,71.46147,108765.4549651271,900420654.3756387
6,900420654.3756387,PEIXE ANGIC,4,641.1242607526881,2.63,80,1348.9254446236557,-26.17491,-35308.002109734174,900385346.373529
6,900385346.373529,PEIXE ANGIC,5,510.64200268817206,2.63,80,1074.390773655914,-24.73034,-26570.0491253738,900358776.3244035
6,900358776.3244035,PEIXE ANGIC,6,343.9133064516129,2.63,80,723.5935967741935,1.79279,1297.2513643608065,900360073.5757679
6,900360073.5757679,PEIXE ANGIC,7,225.74032258064517,2.63,80,474.95763870967744,-10.40338,-4941.164799399484,900355132.4109684
6,900355132.4109684,PEIXE ANGIC,8,177.64032258064518,2.63,80,373.7552387096775,-12.14237,-4538.274397851226,900350594.1365706
6,900350594.1365706,PEIXE ANGIC,9,155.65141129032259,2.63,80,327.4905693548387,-11.60675,-3801.1011658592743,900346793.0354047
6,900346793.0354047,PEIXE ANGIC,10,176.98487903225805,2.63,80,372.3761854838709,-9.37721,-3491.8496902812094,900343301.1857144
6,900343301.1857144,PEIXE ANGIC,11,243.2369623655914,2.63,80,511.7705688172043,-7.61802,-3898.6784286608386,900339402.5072857
6,900339402.5072857,PEIXE ANGIC,12,356.4777553763441,2.63,80,750.0291973118279,-8.48584,-6364.627763716601,900333037.879522
6,900333037.879522,GUAPORE,1,527.8749327956989,2.63,80,1110.6488586021503,-1059.7728,-1177035.4506976048,899156002.4288243
6,899156002.4288243,GUAPORE,2,702.1161290322582,2.63,80,1477.2523354838713,-447.31544,-660797.7784379956,898495204.6503863
6,898495204.6503863,GUAPORE,3,723.3913306451611,2.63,80,1522.015359677419,-243.24434,-370221.6216345964,898124983.0287517
6,898124983.0287517,GUAPORE,4,641.1242607526881,2.63,80,1348.9254446236557,-111.70944,-150687.7060206596,897974295.322731
6,897974295.322731,GUAPORE,5,510.64200268817206,2.63,80,1074.390773655914,-116.86479,-125558.45214123592,897848736.8705897
6,897848736.8705897,GUAPORE,6,343.9133064516129,2.63,80,723.5935967741935,-130.37861,-94341.12735231985,897754395.7432374
6,897754395.7432374,GUAPORE,7,225.74032258064517,2.63,80,474.95763870967744,-114.89707,-54571.24106186052,897699824.5021756
6,897699824.5021756,GUAPORE,8,177.64032258064518,2.63,80,373.7552387096775,-92.09653,-34421.560554482974,897665402.9416211
6,897665402.9416211,GUAPORE,9,155.65141129032259,2.63,80,327.4905693548387,-56.40671,-18472.665573333274,897646930.2760477
6,897646930.2760477,GUAPORE,10,176.98487903225805,2.63,80,372.3761854838709,-41.4242,-15425.385582720966,897631504.890465
6,897631504.890465,GUAPORE,11,243.2369623655914,2.63,80,511.7705688172043,-43.96134,-22498.119977766517,897609006.7704873
6,897609006.7704873,GUAPORE,12,356.4777553763441,2.63,80,750.0291973118279,-23.70812,-17781.782213372495,897591224.988274
6,897391436.967176,QUEIMADO,1,527.8749327956989,2.63,80,1110.6488586021503,-2068.05415,-2296881.98122494,895094554.9859511
6,895094554.9859511,QUEIMADO,2,702.1161290322582,2.63,80,1477.2523354838713,178.10145,263100.78296556394,895357655.7689166
6,895357655.7689166,QUEIMADO,3,723.3913306451611,2.63,80,1522.015359677419,-673.56991,-1025183.7488365368,894332472.0200801
6,894332472.0200801,QUEIMADO,4,641.1242607526881,2.63,80,1348.9254446236557,-884.4052,-1192996.6776374732,893139475.3424426
6,893139475.3424426,QUEIMADO,5,510.64200268817206,2.63,80,1074.390773655914,-274.21315,-294612.0783751252,892844863.2640675
6,892844863.2640675,QUEIMADO,6,343.9133064516129,2.63,80,723.5935967741935,-216.14869,-156403.80803513015,892688459.4560324
6,892688459.4560324,QUEIMADO,7,225.74032258064517,2.63,80,474.95763870967744,-100.82438,-47887.30944916723,892640572.1465832
6,892640572.1465832,QUEIMADO,8,177.64032258064518,2.63,80,373.7552387096775,-203.15356,-75929.70731252078,892564642.4392707
6,892564642.4392707,QUEIMADO,9,155.65141129032259,2.63,80,327.4905693548387,-215.64813,-70622.72887400628,892494019.7103968
6,892494019.7103968,QUEIMADO,10,176.98487903225805,2.63,80,372.3761854838709,-188.45641,-70176.67908578443,892423843.031311
6,892423843.031311,QUEIMADO,11,243.2369623655914,2.63,80,511.7705688172043,-162.10107,-82958.55679977745,892340884.4745113
6,892340884.4745113,QUEIMADO,12,356.4777553763441,2.63,80,750.0291973118279,-105.07988,-78812.9780500232,892262071.4964613
6,892259379.1077973,STO ANTONIO,1,527.8749327956989,2.63,80,1110.6488586021503,-47.18089,-52401.40162633361,892206977.7061709
6,892206977.7061709,STO ANTONIO,2,702.1161290322582,2.63,80,1477.2523354838713,11.86698,17530.523920140393,892224508.2300911
6,892224508.2300911,STO ANTONIO,3,723.3913306451611,2.63,80,1522.015359677419,-14.67003,-22328.010986928526,892202180.2191042
6,892202180.2191042,STO ANTONIO,4,641.1242607526881,2.63,80,1348.9254446236557,-5.12489,-6913.094521897327,892195267.1245823
6,892195267.1245823,STO ANTONIO,5,510.64200268817206,2.63,80,1074.390773655914,-3.83247,-4117.57040831308,892191149.554174
6,892191149.554174,STO ANTONIO,6,343.9133064516129,2.63,80,723.5935967741935,-4.31045,-3119.0140192153226,892188030.5401547
6,892188030.5401547,STO ANTONIO,7,225.74032258064517,2.63,80,474.95763870967744,-1.00659,-478.08760954877425,892187552.4525452
6,892187552.4525452,STO ANTONIO,8,177.64032258064518,2.63,80,373.7552387096775,-1.30006,-485.9042356369033,892187066.5483096
6,892187066.5483096,STO ANTONIO,9,155.65141129032259,2.63,80,327.4905693548387,-1.16403,-381.2088474461129,892186685.3394622
6,892186685.3394622,STO ANTONIO,10,176.98487903225805,2.63,80,372.3761854838709,-1.00524,-374.3274366958064,892186311.0120255
6,892186311.0120255,STO ANTONIO,11,243.2369623655914,2.63,80,511.7705688172043,-0.50673,-259.32950033674194,892186051.6825252
6,892186051.6825252,STO ANTONIO,12,356.4777553763441,2.63,80,750.0291973118279,-0.23933,-179.50448779263976,892185872.1780374
6,892025923.1692694,CORUMBA III,1,527.8749327956989,2.63,80,1110.6488586021503,-5380.61275,-5975971.409367678,886049951.7599018
6,886049951.7599018,CORUMBA III,2,702.1161290322582,2.63,80,1477.2523354838713,-932.58567,-1377664.359046291,884672287.4008554
6,884672287.4008554,CORUMBA III,3,723.3913306451611,2.63,80,1522.015359677419,-644.53782,-980996.4619329995,883691290.9389224
6,883691290.9389224,CORUMBA III,4,641.1242607526881,2.63,80,1348.9254446236557,-140.19212,-189108.71780373287,883502182.2211187
6,883502182.2211187,CORUMBA III,5,510.64200268817206,2.63,80,1074.390773655914,-406.42454,-436658.775963349,883065523.4451554
6,883065523.4451554,CORUMBA III,6,343.9133064516129,2.63,80,723.5935967741935,-306.69633,-221923.500542145,882843599.9446132
6,882843599.9446132,CORUMBA III,7,225.74032258064517,2.63,80,474.95763870967744,-141.1572,-67043.69039886967,882776556.2542144
6,882776556.2542144,CORUMBA III,8,177.64032258064518,2.63,80,373.7552387096775,-101.69806,-38010.1826916111,882738546.0715228
6,882738546.0715228,CORUMBA III,9,155.65141129032259,2.63,80,327.4905693548387,-139.71984,-45756.92995176697,882692789.141571
6,882692789.141571,CORUMBA III,10,176.98487903225805,2.63,80,372.3761854838709,-229.84347,-85588.23461697652,882607200.906954
6,882607200.906954,CORUMBA III,11,243.2369623655914,2.63,80,511.7705688172043,-184.98677,-94670.78450655735,882512530.1224475
6,882512530.1224475,CORUMBA III,12,356.4777553763441,2.63,80,750.0291973118279,-119.07166,-89307.22157238689,882423222.9008751
6,882423222.9008751,SAO MANOEL,1,527.8749327956989,2.63,80,1110.6488586021503,-344.39788,-382505.1123270003,882040717.7885481
6,882040717.7885481,SAO MANOEL,2,702.1161290322582,2.63,80,1477.2523354838713,126.77984,187285.8147322715,882228003.6032804
6,882228003.6032804,SAO MANOEL,3,723.3913306451611,2.63,80,1522.015359677419,-26.17212,-39834.36863532057,882188169.2346451
6,882188169.2346451,SAO MANOEL,4,641.1242607526881,2.63,80,1348.9254446236557,-5.21346,-7032.568848527645,882181136.6657966
6,882181136.6657966,SAO MANOEL,5,510.64200268817206,2.63,80,1074.390773655914,-24.94357,-26799.14147004045,882154337.5243266
6,882154337.5243266,SAO MANOEL,6,343.9133064516129,2.63,80,723.5935967741935,0.51805,374.857662808871,882154712.3819894
6,882154712.3819894,SAO MANOEL,7,225.74032258064517,2.63,80,474.95763870967744,-0.17273,-82.03943293432258,882154630.3425565
6,882154630.3425565,SAO MANOEL,8,177.64032258064518,2.63,80,373.7552387096775,0.45451,169.8754935459355,882154800.21805
6,882154800.21805,SAO MANOEL,9,155.65141129032259,2.63,80,327.4905693548387,-1.73047,-566.7126055514677,882154233.5054444
6,882154233.5054444,SAO MANOEL,10,176.98487903225805,2.63,80,372.3761854838709,-0.8806,-327.91446893709673,882153905.5909755
6,882153905.5909755,SAO MANOEL,11,243.2369623655914,2.63,80,511.7705688172043,-0.34185,-174.94876895016128,882153730.6422065
6,882153730.6422065,SAO MANOEL,12,356.4777553763441,2.63,80,750.0291973118279,-1.7397,-1304.825794563387,882152425.816412
6,881908951.824136,SINOP,1,527.8749327956989,2.63,80,1110.6488586021503,-1044.04056,-1159562.4562983497,880749389.3678377
6,880749389.3678377,SINOP,2,702.1161290322582,2.63,80,1477.2523354838713,257.29255,380086.0203901007,881129475.3882278
6,881129475.3882278,SINOP,3,723.3913306451611,2.63,80,1522.015359677419,-79.90366,-121614.5978144422,881007860.7904134
6,881007860.7904134,SINOP,4,641.1242607526881,2.63,80,1348.9254446236557,-51.1156,-68951.13345720494,880938909.6569562
6,880938909.6569562,SINOP,5,510.64200268817206,2.63,80,1074.390773655914,-48.11141,-51690.45501157688,880887219.2019446
6,880887219.2019446,SINOP,6,343.9133064516129,2.63,80,723.5935967741935,-29.43958,-21302.291579721612,880865916.9103649
6,880865916.9103649,SINOP,7,225.74032258064517,2.63,80,474.95763870967744,-22.31957,-10600.850264215354,880855316.0601007
6,880855316.0601007,SINOP,8,177.64032258064518,2.63,80,373.7552387096775,-22.48062,-8402.249494441548,880846913.8106062
6,880846913.8106062,SINOP,9,155.65141129032259,2.63,80,327.4905693548387,-21.65162,-7090.701361254613,880839823.109245
6,880839823.109245,SINOP,10,176.98487903225805,2.63,80,372.3761854838709,-17.17917,-6397.113794378951,880833425.9954506
6,880833425.9954506,SINOP,11,243.2369623655914,2.63,80,511.7705688172043,-17.1628,-8783.415918495915,880824642.5795321
6,880824642.5795321,SINOP,12,356.4777553763441,2.63,80,750.0291973118279,-18.31246,-13734.879674604957,880810907.6998576
6,880810907.6998576,SALTO,1,527.8749327956989,2.63,80,1110.6488586021503,-1915.1258,-2127032.28384953,878683875.4160081
6,878683875.4160081,SALTO,2,702.1161290322582,2.63,80,1477.2523354838713,-1226.58176,-1811970.7696219173,876871904.6463861
6,876871904.6463861,SALTO,3,723.3913306451611,2.63,80,1522.015359677419,-377.99961,-575321.2123720741,876296583.4340141
6,876296583.4340141,SALTO,4,641.1242607526881,2.63,80,1348.9254446236557,-302.01455,-407395.1111415633,875889188.3228725
6,875889188.3228725,SALTO,5,510.64200268817206,2.63,80,1074.390773655914,-281.61689,-302566.58832167246,875586621.7345508
6,875586621.7345508,SALTO,6,343.9133064516129,2.63,80,723.5935967741935,-229.08361,-165763.43332191661,875420858.3012289
6,875420858.3012289,SALTO,7,225.74032258064517,2.63,80,474.95763870967744,-161.53836,-76723.87802663381,875344134.4232023
6,875344134.4232023,SALTO,8,177.64032258064518,2.63,80,373.7552387096775,-184.93319,-69119.74857379214,875275014.6746285
6,875275014.6746285,SALTO,9,155.65141129032259,2.63,80,327.4905693548387,-181.79237,-59535.286755665504,875215479.3878728
6,875215479.3878728,SALTO,10,176.98487903225805,2.63,80,372.3761854838709,-160.51616,-59772.39536931871,875155706.9925035
6,875155706.9925035,SALTO,11,243.2369623655914,2.63,80,511.7705688172043,-136.62731,-69921.8361546645,875085785.1563488
6,875085785.1563488,SALTO,12,356.4777553763441,2.63,80,750.0291973118279,-44.94665,-33711.29982135567,875052073.8565274
6,875052073.8565274,COLIDER,1,527.8749327956989,2.63,80,1110.6488586021503,-450.82822,-500711.8479686391,874551362.0085588
6,874551362.0085588,COLIDER,2,702.1161290322582,2.63,80,1477.2523354838713,135.96296,200851.60019930018,874752213.6087581
6,874752213.6087581,COLIDER,3,723.3913306451611,2.63,80,1522.015359677419,-53.02595,-80706.31036148683,874671507.2983966
6,874671507.2983966,COLIDER,4,641.1242607526881,2.63,80,1348.9254446236557,-27.48061,-37069.29406277928,874634438.0043339
6,874634438.0043339,COLIDER,5,510.64200268817206,2.63,80,1074.390773655914,-26.18023,-28127.797564189772,874606310.2067697
6,874606310.2067697,COLIDER,6,343.9133064516129,2.63,80,723.5935967741935,-20.4108,-14769.124185038709,874591541.0825846
6,874591541.0825846,COLIDER,7,225.74032258064517,2.63,80,474.95763870967744,-16.71959,-7941.096986593936,874583599.985598
6,874583599.985598,COLIDER,8,177.64032258064518,2.63,80,373.7552387096775,-16.37584,-6120.555988271485,874577479.4296097
6,874577479.4296097,COLIDER,9,155.65141129032259,2.63,80,327.4905693548387,-14.71973,-4820.572758449501,874572658.8568512
6,874572658.8568512,COLIDER,10,176.98487903225805,2.63,80,372.3761854838709,-9.0237,-3360.210984950806,874569298.6458663
6,874569298.6458663,COLIDER,11,243.2369623655914,2.63,80,511.7705688172043,-7.31817,-3745.224023601,874565553.4218427
6,874565553.4218427,COLIDER,12,356.4777553763441,2.63,80,750.0291973118279,-7.72097,-5790.952931568704,874559762.4689112
6,874559762.4689112,TELES PIRES,1,527.8749327956989,2.63,80,1110.6488586021503,-476.51439,-529240.1633609999,874030522.3055502
6,874030522.3055502,TELES PIRES,2,702.1161290322582,2.63,80,1477.2523354838713,69.12835,102120.01648564647,874132642.3220359
6,874132642.3220359,TELES PIRES,3,723.3913306451611,2.63,80,1522.015359677419,-35.52599,-54071.10244774639,874078571.2195882
6,874078571.2195882,TELES PIRES,4,641.1242607526881,2.63,80,1348.9254446236557,-13.23743,-17856.30614842452,874060714.9134398
6,874060714.9134398,TELES PIRES,5,510.64200268817206,2.63,80,1074.390773655914,-20.75873,-22302.987984814234,874038411.925455
6,874038411.925455,TELES PIRES,6,343.9133064516129,2.63,80,723.5935967741935,-1.84673,-1336.2820029708064,874037075.643452
6,874037075.643452,TELES PIRES,7,225.74032258064517,2.63,80,474.95763870967744,0.05286,25.106260782193548,874037100.7497128
6,874037100.7497128,TELES PIRES,8,177.64032258064518,2.63,80,373.7552387096775,-0.07791,-29.11927064787097,874037071.6304421
6,874037071.6304421,TELES PIRES,9,155.65141129032259,2.63,80,327.4905693548387,-1.73329,-567.6361289570484,874036503.9943132
6,874036503.9943132,TELES PIRES,10,176.98487903225805,2.63,80,372.3761854838709,-0.07505,-27.946832720564515,874036476.0474805
6,874036476.0474805,TELES PIRES,11,243.2369623655914,2.63,80,511.7705688172043,-2.15656,-1103.6639378884302,874035372.3835425
6,874035372.3835425,TELES PIRES,12,356.4777553763441,2.63,80,750.0291973118279,-4.20199,-3151.6151868123284,874032220.7683557
6,874032220.7683557,SLT VERDINHO,1,527.8749327956989,2.63,80,1110.6488586021503,-769.90509,-855094.2094404858,873177126.5589153
6,873177126.5589153,SLT VERDINHO,2,702.1161290322582,2.63,80,1477.2523354838713,-1373.49631,-2029000.6317259793,871148125.9271892
